# emapper version: emapper-1.0.3-35-g63c274b emapper DB: 2.0
# command: ./emapper.py  --cpu 6 -i /data/shared/emapper_jobs/user_data/MM_4r9h9oe9/query_seqs.fa --output query_seqs.fa --output_dir /data/shared/emapper_jobs/user_data/MM_4r9h9oe9 -m diamond -d none --tax_scope auto --go_evidence non-electronic --target_orthologs all --seed_ortholog_evalue 0.001 --seed_ortholog_score 60 --query-cover 20 --subject-cover 0 --override --temp_dir /data/shared/emapper_jobs/user_data/MM_4r9h9oe9
# time: Thu Jan 21 23:59:59 2021
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
R7A2020_17725	266835.14021723	1.1e-46	192.2	Phyllobacteriaceae	sdhE	GO:0006082,GO:0006091,GO:0006099,GO:0006101,GO:0006105,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009060,GO:0009987,GO:0015980,GO:0016043,GO:0016999,GO:0017013,GO:0017144,GO:0018065,GO:0018293,GO:0019538,GO:0019752,GO:0022607,GO:0034552,GO:0034622,GO:0036211,GO:0043170,GO:0043412,GO:0043436,GO:0043648,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044281,GO:0045333,GO:0055114,GO:0065003,GO:0071704,GO:0071840,GO:0072350,GO:1901564	1.3.5.1,1.3.5.4	ko:K00240,ko:K09159	ko00020,ko00190,ko00650,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00190,map00650,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00149,M00173,M00374,M00376	R02164	RC00045	ko00000,ko00001,ko00002,ko01000,ko02048				Bacteria	1N6SJ@1224,2UFF5@28211,43KY5@69277,COG2938@1,COG2938@2	NA|NA|NA	S	Flavinator of succinate dehydrogenase
R7A2020_17730	266835.14021722	0.0	2264.2	Phyllobacteriaceae	mfd	GO:0000715,GO:0000716,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006283,GO:0006289,GO:0006355,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008094,GO:0008150,GO:0008152,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0015616,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019219,GO:0019222,GO:0019899,GO:0031323,GO:0031326,GO:0033554,GO:0034641,GO:0042623,GO:0043170,GO:0043175,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051276,GO:0051716,GO:0060255,GO:0065007,GO:0070063,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:0140097,GO:1901360,GO:1901363,GO:1903506,GO:2000112,GO:2001141		ko:K03723	ko03420,map03420				ko00000,ko00001,ko01000,ko03400				Bacteria	1MUXG@1224,2TR2H@28211,43I7X@69277,COG1197@1,COG1197@2	NA|NA|NA	L	Couples transcription and DNA repair by recognizing RNA polymerase (RNAP) stalled at DNA lesions. Mediates ATP-dependent release of RNAP and its truncated transcript from the DNA, and recruitment of nucleotide excision repair machinery to the damaged site
R7A2020_17735	266835.14021721	9.4e-269	932.2	Phyllobacteriaceae	aroH	GO:0003674,GO:0003824,GO:0003849,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006082,GO:0006520,GO:0006725,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009423,GO:0009507,GO:0009536,GO:0009611,GO:0009987,GO:0016053,GO:0016740,GO:0016765,GO:0019438,GO:0019752,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0050896,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.5.1.54	ko:K01626	ko00400,ko01100,ko01110,ko01130,ko01230,ko02024,map00400,map01100,map01110,map01130,map01230,map02024	M00022	R01826	RC00435	ko00000,ko00001,ko00002,ko01000			iIT341.HP0134	Bacteria	1MUWF@1224,2TR0E@28211,43I18@69277,COG3200@1,COG3200@2	NA|NA|NA	E	phospho-2-dehydro-3-deoxyheptonate aldolase
R7A2020_17740	266835.14021720	1.9e-192	678.3	Phyllobacteriaceae			2.7.7.65	ko:K02488,ko:K13590	ko02020,ko04112,map02020,map04112	M00511	R08057		ko00000,ko00001,ko00002,ko01000,ko02022				Bacteria	1N1BS@1224,2UQ0F@28211,43IT1@69277,COG2199@1,COG2199@2	NA|NA|NA	T	Diguanylate cyclase
R7A2020_17745	266835.14021719	1.4e-77	295.4	Phyllobacteriaceae													Bacteria	1N031@1224,2UC7G@28211,43KI4@69277,COG3791@1,COG3791@2	NA|NA|NA	S	Glutathione-dependent formaldehyde-activating enzyme
R7A2020_17750	266835.14021718	3.6e-55	220.7	Phyllobacteriaceae	MA20_26290		2.7.1.107	ko:K00901	ko00561,ko00564,ko01100,ko01110,ko04070,ko04072,ko05231,map00561,map00564,map01100,map01110,map04070,map04072,map05231		R02240	RC00002,RC00017	ko00000,ko00001,ko01000				Bacteria	1MZ3Q@1224,2U9IE@28211,43KCJ@69277,COG0818@1,COG0818@2	NA|NA|NA	M	Recycling of diacylglycerol produced during the turnover of membrane phospholipid
R7A2020_17755	266835.14021717	7e-104	383.3	Phyllobacteriaceae	dedA												Bacteria	1R5SJ@1224,2UEND@28211,43KD4@69277,COG0586@1,COG0586@2	NA|NA|NA	S	SNARE associated Golgi protein
R7A2020_17760	1287116.X734_11355	1e-91	342.8	Phyllobacteriaceae													Bacteria	1RIDY@1224,2U9GU@28211,43PC4@69277,COG4420@1,COG4420@2	NA|NA|NA	S	Protein of unknown function (DUF1003)
R7A2020_17765	266835.14021715	3e-133	481.1	Phyllobacteriaceae	IV02_03670		3.2.2.20	ko:K01246	ko03410,map03410				ko00000,ko00001,ko01000,ko03400				Bacteria	1R3WB@1224,2TTR8@28211,43HU4@69277,COG2818@1,COG2818@2	NA|NA|NA	L	3-methyladenine DNA glycosylase
R7A2020_17770	266835.14021714	0.0	1127.1	Phyllobacteriaceae	nadE	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008795,GO:0009058,GO:0009108,GO:0009117,GO:0009165,GO:0009435,GO:0009987,GO:0016874,GO:0016879,GO:0016880,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019637,GO:0019674,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0046496,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.1.5,6.3.5.1	ko:K01916,ko:K01950	ko00760,ko01100,map00760,map01100	M00115	R00189,R00257	RC00010,RC00100	ko00000,ko00001,ko00002,ko01000				Bacteria	1MU9U@1224,2TRAU@28211,43INI@69277,COG0171@1,COG0171@2,COG0388@1,COG0388@2	NA|NA|NA	H	Catalyzes the ATP-dependent amidation of deamido-NAD to form NAD. Uses L-glutamine as a nitrogen source
R7A2020_17775	266835.14021713	4.7e-75	287.0	Phyllobacteriaceae													Bacteria	1RIFC@1224,2UDE0@28211,43KCZ@69277,COG0454@1,COG0454@2	NA|NA|NA	K	FR47-like protein
R7A2020_17780	266835.14021712	0.0	1140.6	Phyllobacteriaceae	ywjA			ko:K06147					ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21			Bacteria	1MUBM@1224,2TQMR@28211,43JD8@69277,COG1132@1,COG1132@2	NA|NA|NA	V	ABC-type multidrug transport system ATPase and permease
R7A2020_17785	266835.14021711	1.3e-226	792.0	Phyllobacteriaceae													Bacteria	1RDST@1224,2E29A@1,2U86I@28211,32XEZ@2,43ISY@69277	NA|NA|NA		
R7A2020_17790	266835.14021710	2.7e-268	930.6	Phyllobacteriaceae	gltX1		6.1.1.17	ko:K01885	ko00860,ko00970,ko01100,ko01110,ko01120,map00860,map00970,map01100,map01110,map01120	M00121,M00359,M00360	R05578	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko02048,ko03016				Bacteria	1MUCR@1224,2TRCI@28211,43IPT@69277,COG0008@1,COG0008@2	NA|NA|NA	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu)
R7A2020_17795	266835.14021709	1.1e-204	719.2	Phyllobacteriaceae													Bacteria	1MWRU@1224,2CKRE@1,2TSRM@28211,32SCW@2,43K9S@69277	NA|NA|NA	S	Protein of unknown function (DUF2865)
R7A2020_17800	266835.14021708	8.9e-127	459.5	Phyllobacteriaceae				ko:K16079					ko00000,ko02000	1.B.4.2.1			Bacteria	1MV2H@1224,2TTV4@28211,43KTH@69277,COG3637@1,COG3637@2	NA|NA|NA	M	Outer membrane protein beta-barrel domain
R7A2020_17805	266835.14021707	0.0	1503.4	Phyllobacteriaceae	maeB	GO:0003674,GO:0003824,GO:0004470,GO:0004473,GO:0005488,GO:0008150,GO:0008152,GO:0016491,GO:0016614,GO:0016615,GO:0016616,GO:0030145,GO:0043167,GO:0043169,GO:0046872,GO:0046914,GO:0055114	1.1.1.38,1.1.1.40,2.3.1.8	ko:K00027,ko:K00029,ko:K00625,ko:K13788	ko00430,ko00620,ko00640,ko00680,ko00710,ko00720,ko01100,ko01120,ko01200,ko02020,map00430,map00620,map00640,map00680,map00710,map00720,map01100,map01120,map01200,map02020	M00169,M00172,M00357,M00579	R00214,R00216,R00230,R00921	RC00004,RC00105,RC02746,RC02816	ko00000,ko00001,ko00002,ko01000			iAF987.Gmet_1637	Bacteria	1MU0A@1224,2TQJT@28211,43J5V@69277,COG0280@1,COG0280@2,COG0281@1,COG0281@2	NA|NA|NA	C	malic enzyme
R7A2020_17810	266835.14021706	6.8e-139	500.0	Phyllobacteriaceae													Bacteria	1MWJI@1224,2TRNJ@28211,43IN6@69277,COG1028@1,COG1028@2	NA|NA|NA	IQ	Short-chain dehydrogenase reductase SDR
R7A2020_17815	266835.14021705	3.7e-153	547.4	Phyllobacteriaceae	lpxH												Bacteria	1MVKD@1224,2TSEB@28211,43HBN@69277,COG2908@1,COG2908@2	NA|NA|NA	S	Calcineurin-like phosphoesterase superfamily domain
R7A2020_17820	266835.14021704	4.1e-226	790.4	Phyllobacteriaceae	hcaT	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	1.5.1.2	ko:K00286,ko:K05820	ko00330,ko01100,ko01110,ko01130,ko01230,map00330,map01100,map01110,map01130,map01230	M00015	R01248,R01251,R03291,R03293	RC00054,RC00083	ko00000,ko00001,ko00002,ko01000,ko02000	2.A.1.27		iECIAI39_1322.ECIAI39_2737,iEcSMS35_1347.EcSMS35_2688,iSFV_1184.SFV_2584,iSF_1195.SF2583,iS_1188.S2755	Bacteria	1MVZI@1224,2U5P1@28211,43HID@69277,COG0477@1,COG2814@2	NA|NA|NA	EGP	Major facilitator Superfamily
R7A2020_17825	266835.14021703	1.8e-181	641.7	Phyllobacteriaceae	ycjG	GO:0003674,GO:0003824,GO:0016853,GO:0016854,GO:0016855	5.1.1.20	ko:K19802			R10938	RC03309	ko00000,ko01000				Bacteria	1MW76@1224,2TR16@28211,43IQY@69277,COG4948@1,COG4948@2	NA|NA|NA	M	mandelate racemase muconate lactonizing
R7A2020_17830	266835.14021702	3e-207	727.6	Phyllobacteriaceae	mlaE_1			ko:K02066	ko02010,map02010	M00210,M00669,M00670			ko00000,ko00001,ko00002,ko02000	3.A.1.27			Bacteria	1MVPN@1224,2TSGS@28211,43J9J@69277,COG0767@1,COG0767@2	NA|NA|NA	Q	COG0767 ABC-type transport system involved in resistance to organic solvents, permease component
R7A2020_17835	266835.14021701	4.7e-143	513.8	Phyllobacteriaceae	iamA			ko:K02065,ko:K02067	ko02010,map02010	M00210,M00669,M00670			ko00000,ko00001,ko00002,ko02000	3.A.1.27			Bacteria	1MUSD@1224,2TR2I@28211,43HD2@69277,COG1127@1,COG1127@2	NA|NA|NA	Q	ABC-type transport system involved in resistance to organic solvents, ATPase component
R7A2020_17840	266835.14021700	2.2e-217	761.5	Phyllobacteriaceae	MA20_08125			ko:K02067	ko02010,map02010	M00210,M00669,M00670			ko00000,ko00001,ko00002,ko02000	3.A.1.27			Bacteria	1MU4B@1224,2U1JN@28211,43HHN@69277,COG1463@1,COG1463@2	NA|NA|NA	Q	ABC-type transport system involved in resistance to organic solvents periplasmic component
R7A2020_17845	935548.KI912159_gene777	5.4e-119	433.7	Phyllobacteriaceae	MA20_38065			ko:K02067,ko:K09857,ko:K18480	ko02010,map02010	M00210,M00669,M00670			ko00000,ko00001,ko00002,ko02000	3.A.1.27,3.A.1.27.1			Bacteria	1NFVA@1224,2UGJ6@28211,43JQ8@69277,COG3218@1,COG3218@2	NA|NA|NA	S	ABC-type transport auxiliary lipoprotein component
R7A2020_17855	266835.14021698	0.0	1207.2	Phyllobacteriaceae													Bacteria	1MVEP@1224,2TR50@28211,43IM1@69277,COG1196@1,COG1196@2	NA|NA|NA	D	Apolipoprotein A1/A4/E domain
R7A2020_17860	536019.Mesop_4143	8e-58	229.6	Phyllobacteriaceae			2.7.13.3	ko:K07647	ko02020,map02020	M00455			ko00000,ko00001,ko00002,ko01000,ko01001,ko02022				Bacteria	1RI91@1224,2UDSX@28211,43KUG@69277,COG2198@1,COG2198@2	NA|NA|NA	T	Histidine Phosphotransfer domain
R7A2020_17865	266835.14021696	2.5e-55	221.1	Phyllobacteriaceae	fdx			ko:K04755					ko00000				Bacteria	1RHDC@1224,2U97J@28211,43JX8@69277,COG0633@1,COG0633@2	NA|NA|NA	C	ferredoxin
R7A2020_17870	266835.14021695	5.9e-199	699.9	Phyllobacteriaceae	trxB2		1.18.1.2,1.19.1.1,1.8.1.9	ko:K00384,ko:K21567	ko00450,map00450		R02016,R03596,R09372	RC00013,RC02518,RC02873	ko00000,ko00001,ko01000				Bacteria	1MW14@1224,2TSKU@28211,43GXF@69277,COG0492@1,COG0492@2	NA|NA|NA	O	Pyridine nucleotide-disulphide oxidoreductase
R7A2020_17875	266835.14021694	3.3e-259	900.6	Phyllobacteriaceae	MA20_15570												Bacteria	1MX2Q@1224,2TRNS@28211,43KCU@69277,COG0477@1,COG2814@2	NA|NA|NA	EGP	Major facilitator Superfamily
R7A2020_17880	266835.14021693	3.4e-109	401.0	Phyllobacteriaceae													Bacteria	1NKYM@1224,2UEQB@28211,43JNB@69277,COG5661@1,COG5661@2	NA|NA|NA	O	secreted Zn-dependent protease
R7A2020_17885	266835.14021692	5.8e-152	543.5	Phyllobacteriaceae	folP	GO:0003674,GO:0003824,GO:0004156,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009396,GO:0009987,GO:0016053,GO:0016740,GO:0016765,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042398,GO:0042558,GO:0042559,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046653,GO:0046654,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.5.1.15,2.7.6.3	ko:K00796,ko:K13941	ko00790,ko01100,map00790,map01100	M00126,M00840,M00841	R03066,R03067,R03503	RC00002,RC00017,RC00121,RC00842	ko00000,ko00001,ko00002,ko01000			iHN637.CLJU_RS03115	Bacteria	1MUIR@1224,2TTMG@28211,43I3M@69277,COG0294@1,COG0294@2	NA|NA|NA	H	Catalyzes the condensation of para-aminobenzoate (pABA) with 6-hydroxymethyl-7,8-dihydropterin diphosphate (DHPt-PP) to form 7,8-dihydropteroate (H2Pte), the immediate precursor of folate derivatives
R7A2020_17890	266835.14021691	3.2e-59	234.2	Phyllobacteriaceae	folB		1.13.11.81,4.1.2.25,5.1.99.8	ko:K01633	ko00790,ko01100,map00790,map01100	M00126,M00840	R03504,R11037,R11073	RC00721,RC00943,RC01479,RC03333,RC03334	ko00000,ko00001,ko00002,ko01000				Bacteria	1RHII@1224,2UBF7@28211,43RG9@69277,COG1539@1,COG1539@2	NA|NA|NA	H	Catalyzes the conversion of 7,8-dihydroneopterin to 6- hydroxymethyl-7,8-dihydropterin
R7A2020_17895	266835.14021690	6.5e-90	336.7	Phyllobacteriaceae	folK	GO:0000287,GO:0003674,GO:0003824,GO:0003848,GO:0005488,GO:0016740,GO:0016772,GO:0016778,GO:0043167,GO:0043169,GO:0046872	1.13.11.81,2.5.1.15,2.7.6.3,3.5.4.16,3.5.4.39,4.1.2.25,5.1.99.8	ko:K00796,ko:K00950,ko:K01495,ko:K01633,ko:K13940,ko:K17488	ko00790,ko01100,map00790,map01100	M00126,M00840,M00841,M00842,M00843	R00428,R03066,R03067,R03503,R03504,R04639,R05046,R05048,R10348,R11037,R11073	RC00002,RC00017,RC00121,RC00263,RC00294,RC00323,RC00721,RC00842,RC00943,RC00945,RC01188,RC01479,RC02504,RC03131,RC03333,RC03334	ko00000,ko00001,ko00002,ko01000			iECDH1ME8569_1439.ECDH1ME8569_0136,iEcDH1_1363.EcDH1_3460,iJN746.PP_4698,iLJ478.TM0041,iSBO_1134.SBO_0131	Bacteria	1MZH8@1224,2U8D6@28211,43JXM@69277,COG0801@1,COG0801@2	NA|NA|NA	H	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
R7A2020_17900	266835.14021689	4.2e-103	380.6	Phyllobacteriaceae													Bacteria	1RHYI@1224,2U7AN@28211,43JSE@69277,COG3803@1,COG3803@2	NA|NA|NA	S	Bacterial protein of unknown function (DUF924)
R7A2020_17905	266835.14021688	0.0	1115.1	Phyllobacteriaceae	kefB			ko:K03455,ko:K11745,ko:K11747					ko00000,ko02000	2.A.37,2.A.37.1.1,2.A.37.1.2			Bacteria	1MV34@1224,2TRC5@28211,43HJ3@69277,COG0475@1,COG0475@2,COG1226@1,COG1226@2	NA|NA|NA	P	Belongs to the monovalent cation proton antiporter 2 (CPA2) transporter (TC 2.A.37) family
R7A2020_17910	266835.14021687	4e-178	630.6	Phyllobacteriaceae													Bacteria	1N0FA@1224,2U2GJ@28211,43MQI@69277,COG2207@1,COG2207@2	NA|NA|NA	K	Cupin
R7A2020_17915	266835.14021686	5.7e-185	653.7	Phyllobacteriaceae				ko:K03445					ko00000,ko02000	2.A.1.2.26			Bacteria	1MVD0@1224,2TTBC@28211,43NCW@69277,COG0477@1,COG2814@2	NA|NA|NA	EGP	Major Facilitator Superfamily
R7A2020_17920	1040983.AXAE01000011_gene3222	1.6e-36	158.3	Phyllobacteriaceae													Bacteria	1Q7R8@1224,2BGZZ@1,2VDWS@28211,32B03@2,43MCK@69277	NA|NA|NA		
R7A2020_17925	266835.14021684	1.6e-94	352.1	Phyllobacteriaceae													Bacteria	1RGY8@1224,2C7HF@1,2UB3D@28211,32H3R@2,43JVU@69277	NA|NA|NA		
R7A2020_17930	266835.14021683	4e-182	644.0	Phyllobacteriaceae	ycjF	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944		ko:K06883,ko:K08990					ko00000				Bacteria	1MU8S@1224,2TU53@28211,43I9F@69277,COG3768@1,COG3768@2	NA|NA|NA	S	UPF0283 membrane protein
R7A2020_17935	266835.14021682	3.1e-278	963.8	Phyllobacteriaceae	ycjX			ko:K06918					ko00000				Bacteria	1MX6E@1224,2TR9Y@28211,43HG6@69277,COG3106@1,COG3106@2	NA|NA|NA	S	YcjX-like family, DUF463
R7A2020_17940	266835.14021681	3.4e-91	340.9	Phyllobacteriaceae	sixA			ko:K08296					ko00000,ko01000				Bacteria	1RIVH@1224,2UD85@28211,43K7Q@69277,COG2062@1,COG2062@2	NA|NA|NA	T	phosphohistidine phosphatase, SixA
R7A2020_17945	266835.14021680	1.6e-70	271.9	Phyllobacteriaceae	dksA			ko:K06204	ko02026,map02026				ko00000,ko00001,ko03000,ko03009,ko03021				Bacteria	1RD08@1224,2U74V@28211,43JKC@69277,COG1734@1,COG1734@2	NA|NA|NA	T	Transcription factor that acts by binding directly to the RNA polymerase (RNAP). Required for negative regulation of rRNA expression and positive regulation of several amino acid biosynthesis promoters
R7A2020_17950	266835.14021679	1.2e-71	276.6	Phyllobacteriaceae				ko:K08086,ko:K08372	ko02020,map02020				ko00000,ko00001,ko01000,ko01002				Bacteria	1NIDY@1224,2UFSQ@28211,43JXF@69277,COG3170@1,COG3170@2	NA|NA|NA	NU	Flagellar biosynthesis protein, FliO
R7A2020_17955	266835.14021678	0.0	1660.6	Phyllobacteriaceae	cckA		2.7.13.3	ko:K13587	ko02020,ko04112,map02020,map04112	M00512			ko00000,ko00001,ko00002,ko01000,ko01001,ko02022				Bacteria	1RCM9@1224,2TQQ9@28211,43GYH@69277,COG0784@1,COG0784@2,COG4191@1,COG4191@2	NA|NA|NA	T	Histidine kinase
R7A2020_17960	266835.14021677	1.9e-127	461.8	Phyllobacteriaceae	deoD	GO:0003674,GO:0003824,GO:0004731,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006152,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009056,GO:0009116,GO:0009164,GO:0009987,GO:0015949,GO:0016740,GO:0016757,GO:0016763,GO:0019439,GO:0019686,GO:0033554,GO:0034641,GO:0034655,GO:0034656,GO:0042278,GO:0042802,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0050896,GO:0051716,GO:0055086,GO:0071704,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	2.4.2.1,2.4.2.28	ko:K00772,ko:K03784	ko00230,ko00240,ko00270,ko00760,ko01100,ko01110,map00230,map00240,map00270,map00760,map01100,map01110	M00034	R01402,R01561,R01863,R01969,R02147,R02294,R02295,R02297,R02484,R02557,R02748,R08368,R10244	RC00033,RC00063,RC00122,RC02819	ko00000,ko00001,ko00002,ko01000			iAPECO1_1312.APECO1_1997,iB21_1397.B21_04226,iE2348C_1286.E2348C_4682,iEC042_1314.EC042_4881,iECABU_c1320.ECABU_c50190,iECBD_1354.ECBD_3636,iECB_1328.ECB_04260,iECD_1391.ECD_04260,iECED1_1282.ECED1_5255,iECIAI39_1322.ECIAI39_4916,iECNA114_1301.ECNA114_4626,iECO26_1355.ECO26_5590,iECOK1_1307.ECOK1_4950,iECP_1309.ECP_4768,iEcolC_1368.EcolC_3672,iLF82_1304.LF82_0467,iNRG857_1313.NRG857_22170,iPC815.YPO0440,iSFV_1184.SFV_4418,iSF_1195.SF4416,iSFxv_1172.SFxv_4809,iS_1188.S4687,iUMN146_1321.UM146_22680,iUMNK88_1353.UMNK88_5303,iUTI89_1310.UTI89_C5155,ic_1306.c5468	Bacteria	1MUW6@1224,2TRQM@28211,43MJ1@69277,COG0813@1,COG0813@2	NA|NA|NA	F	purine-nucleoside phosphorylase
R7A2020_17965	266835.14021676	0.0	1241.5	Phyllobacteriaceae				ko:K07093					ko00000				Bacteria	1MU8T@1224,2TRVM@28211,43HRP@69277,COG3211@1,COG3211@2	NA|NA|NA	S	Bacterial protein of unknown function (DUF839)
R7A2020_17970	266835.14021675	2.8e-72	277.7	Phyllobacteriaceae													Bacteria	1Q7KQ@1224,2BV71@1,2VDRZ@28211,32QKG@2,43KY1@69277	NA|NA|NA		
R7A2020_17975	266835.14021674	1.3e-254	885.2	Phyllobacteriaceae	urtA			ko:K01999,ko:K11959	ko02010,ko02024,map02010,map02024	M00237,M00323			ko00000,ko00001,ko00002,ko02000	3.A.1.4,3.A.1.4.4,3.A.1.4.5		iJN678.amiC	Bacteria	1MU8V@1224,2TS3I@28211,43HH4@69277,COG0683@1,COG0683@2	NA|NA|NA	E	ABC transporter
R7A2020_17980	1040983.AXAE01000011_gene3205	1.2e-278	965.3	Phyllobacteriaceae	urtB			ko:K11960	ko02010,map02010	M00323			ko00000,ko00001,ko00002,ko02000	3.A.1.4.4,3.A.1.4.5			Bacteria	1MVND@1224,2TRMA@28211,43GRU@69277,COG0559@1,COG0559@2	NA|NA|NA	E	Belongs to the binding-protein-dependent transport system permease family
R7A2020_17985	266835.14021672	1.5e-225	788.5	Phyllobacteriaceae	urtC			ko:K11960,ko:K11961	ko02010,map02010	M00323			ko00000,ko00001,ko00002,ko02000	3.A.1.4.4,3.A.1.4.5			Bacteria	1MUPI@1224,2TTN2@28211,43JG2@69277,COG4177@1,COG4177@2	NA|NA|NA	E	Belongs to the binding-protein-dependent transport system permease family
R7A2020_17990	266835.14021671	6.1e-137	493.4	Phyllobacteriaceae	urtD			ko:K11962	ko02010,map02010	M00323			ko00000,ko00001,ko00002,ko02000	3.A.1.4.4,3.A.1.4.5			Bacteria	1MUBR@1224,2TQVJ@28211,43HGW@69277,COG4674@1,COG4674@2	NA|NA|NA	S	ABC transporter, ATP-binding protein
R7A2020_17995	266835.14021670	2.2e-125	454.9	Phyllobacteriaceae	urtE			ko:K11963	ko02010,map02010	M00323			ko00000,ko00001,ko00002,ko02000	3.A.1.4.4,3.A.1.4.5			Bacteria	1MU4Z@1224,2TS23@28211,43IMR@69277,COG0410@1,COG0410@2	NA|NA|NA	E	urea ABC transporter, ATP-binding protein
R7A2020_18000	1380350.JIAP01000012_gene571	6.2e-24	115.9	Phyllobacteriaceae													Bacteria	1Q7TE@1224,2AM1A@1,2VDYP@28211,31BV4@2,43MH3@69277	NA|NA|NA		
R7A2020_18005	266835.14021668	2e-208	731.5	Phyllobacteriaceae													Bacteria	1MXEP@1224,2U2ND@28211,43IPP@69277,COG2199@1,COG3706@2	NA|NA|NA	T	Diguanylate cyclase
R7A2020_18010	266835.14021667	1.8e-155	555.1	Phyllobacteriaceae	MA20_09500												Bacteria	1MU7F@1224,2TT1D@28211,43IHS@69277,COG1801@1,COG1801@2	NA|NA|NA	S	Protein of unknown function DUF72
R7A2020_18015	266835.14021666	1.5e-85	322.0	Phyllobacteriaceae													Bacteria	1RK6Y@1224,2UB4Q@28211,43QFA@69277,COG0454@1,COG0456@2	NA|NA|NA	K	Acetyltransferase (GNAT) domain
R7A2020_18020	266835.14021665	0.0	1934.8	Phyllobacteriaceae	uvrA			ko:K03701	ko03420,map03420				ko00000,ko00001,ko03400				Bacteria	1MW0W@1224,2TQK9@28211,43J2Q@69277,COG0178@1,COG0178@2	NA|NA|NA	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate
